# wl, Throughput, emissivity
19.0200,0.9956,0.0000
19.0250,0.9956,0.0000
19.0300,0.9956,0.0000
19.0350,0.9957,0.0000
19.0400,0.9957,0.0000
19.0450,0.9957,0.0000
19.0500,0.9957,0.0000
19.0550,0.9957,0.0000
19.0600,0.9957,0.0000
19.0650,0.9957,0.0000
19.0700,0.9957,0.0000
19.0750,0.9957,0.0000
19.0800,0.9957,0.0000
19.0850,0.9957,0.0000
19.0900,0.9957,0.0000
19.0950,0.9957,0.0000
19.1000,0.9957,0.0000
19.1050,0.9957,0.0000
19.1100,0.9957,0.0000
19.1150,0.9957,0.0000
19.1200,0.9957,0.0000
19.1250,0.9957,0.0000
19.1300,0.9957,0.0000
19.1350,0.9957,0.0000
19.1400,0.9957,0.0000
19.1450,0.9957,0.0000
19.1500,0.9957,0.0000
19.1550,0.9957,0.0000
19.1600,0.9957,0.0000
19.1650,0.9957,0.0000
19.1700,0.9957,0.0000
19.1750,0.9957,0.0000
19.1800,0.9957,0.0000
19.1850,0.9957,0.0000
19.1900,0.9957,0.0000
19.1950,0.9957,0.0000
19.2000,0.9957,0.0000
19.2050,0.9957,0.0000
19.2100,0.9957,0.0000
19.2150,0.9957,0.0000
19.2200,0.9957,0.0000
19.2250,0.9957,0.0000
19.2300,0.9957,0.0000
19.2350,0.9957,0.0000
19.2400,0.9957,0.0000
19.2450,0.9957,0.0000
19.2500,0.9957,0.0000
19.2550,0.9957,0.0000
19.2600,0.9958,0.0000
19.2650,0.9958,0.0000
19.2700,0.9958,0.0000
19.2750,0.9958,0.0000
19.2800,0.9958,0.0000
19.2850,0.9958,0.0000
19.2900,0.9958,0.0000
19.2950,0.9958,0.0000
19.3000,0.9958,0.0000
19.3050,0.9958,0.0000
19.3100,0.9958,0.0000
19.3150,0.9958,0.0000
19.3200,0.9958,0.0000
19.3250,0.9958,0.0000
19.3300,0.9958,0.0000
19.3350,0.9958,0.0000
19.3400,0.9958,0.0000
19.3450,0.9958,0.0000
19.3500,0.9958,0.0000
19.3550,0.9958,0.0000
19.3600,0.9958,0.0000
19.3650,0.9958,0.0000
19.3700,0.9958,0.0000
19.3750,0.9958,0.0000
19.3800,0.9958,0.0000
19.3850,0.9958,0.0000
19.3900,0.9958,0.0000
19.3950,0.9958,0.0000
19.4000,0.9958,0.0000
19.4050,0.9958,0.0000
19.4100,0.9958,0.0000
19.4150,0.9958,0.0000
19.4200,0.9958,0.0000
19.4250,0.9958,0.0000
19.4300,0.9958,0.0000
19.4350,0.9958,0.0000
19.4400,0.9958,0.0000
19.4450,0.9958,0.0000
19.4500,0.9958,0.0000
19.4550,0.9958,0.0000
19.4600,0.9958,0.0000
19.4650,0.9958,0.0000
19.4700,0.9958,0.0000
19.4750,0.9958,0.0000
19.4800,0.9958,0.0000
19.4850,0.9958,0.0000
19.4900,0.9959,0.0000
19.4950,0.9959,0.0000
19.5000,0.9959,0.0000
19.5050,0.9959,0.0000
19.5100,0.9959,0.0000
19.5150,0.9959,0.0000
19.5200,0.9959,0.0000
19.5250,0.9959,0.0000
19.5300,0.9959,0.0000
19.5350,0.9959,0.0000
19.5400,0.9959,0.0000
19.5450,0.9959,0.0000
19.5500,0.9959,0.0000
19.5550,0.9959,0.0000
19.5600,0.9959,0.0000
19.5650,0.9959,0.0000
19.5700,0.9959,0.0000
19.5750,0.9959,0.0000
19.5800,0.9959,0.0000
19.5850,0.9959,0.0000
19.5900,0.9959,0.0000
19.5950,0.9959,0.0000
19.6000,0.9959,0.0000
19.6050,0.9959,0.0000
19.6100,0.9959,0.0000
19.6150,0.9959,0.0000
19.6200,0.9959,0.0000
19.6250,0.9959,0.0000
19.6300,0.9959,0.0000
19.6350,0.9959,0.0000
19.6400,0.9959,0.0000
19.6450,0.9959,0.0000
19.6500,0.9959,0.0000
19.6550,0.9959,0.0000
19.6600,0.9959,0.0000
19.6650,0.9959,0.0000
19.6700,0.9959,0.0000
19.6750,0.9959,0.0000
19.6800,0.9959,0.0000
19.6850,0.9959,0.0000
19.6900,0.9959,0.0000
19.6950,0.9959,0.0000
19.7000,0.9959,0.0000
19.7050,0.9959,0.0000
19.7100,0.9959,0.0000
19.7150,0.9959,0.0000
19.7200,0.9959,0.0000
19.7250,0.9959,0.0000
19.7300,0.9960,0.0000
19.7350,0.9960,0.0000
19.7400,0.9960,0.0000
19.7450,0.9960,0.0000
19.7500,0.9960,0.0000
19.7550,0.9960,0.0000
19.7600,0.9960,0.0000
19.7650,0.9960,0.0000
19.7700,0.9960,0.0000
19.7750,0.9960,0.0000
19.7800,0.9960,0.0000
19.7850,0.9960,0.0000
19.7900,0.9960,0.0000
19.7950,0.9960,0.0000
19.8000,0.9960,0.0000
19.8050,0.9960,0.0000
19.8100,0.9960,0.0000
19.8150,0.9960,0.0000
19.8200,0.9960,0.0000
19.8250,0.9960,0.0000
19.8300,0.9960,0.0000
19.8350,0.9960,0.0000
19.8400,0.9960,0.0000
19.8450,0.9960,0.0000
19.8500,0.9960,0.0000
19.8550,0.9960,0.0000
19.8600,0.9960,0.0000
19.8650,0.9960,0.0000
19.8700,0.9960,0.0000
19.8750,0.9960,0.0000
19.8800,0.9960,0.0000
19.8850,0.9960,0.0000
19.8900,0.9960,0.0000
19.8950,0.9960,0.0000
19.9000,0.9960,0.0000
19.9050,0.9960,0.0000
19.9100,0.9960,0.0000
19.9150,0.9960,0.0000
19.9200,0.9960,0.0000
19.9250,0.9960,0.0000
19.9300,0.9960,0.0000
19.9350,0.9960,0.0000
19.9400,0.9960,0.0000
19.9450,0.9960,0.0000
19.9500,0.9960,0.0000
19.9550,0.9960,0.0000
19.9600,0.9960,0.0000
19.9650,0.9960,0.0000
19.9700,0.9960,0.0000
19.9750,0.9961,0.0000
19.9800,0.9961,0.0000
19.9850,0.9961,0.0000
19.9900,0.9961,0.0000
19.9950,0.9961,0.0000
