# lambda [um], beta [deg], x [micron]
5.970000e+00,-4.362631e+00,-8.727550e+03
5.975000e+00,-4.372241e+00,-8.746849e+03
5.980000e+00,-4.381858e+00,-8.766162e+03
5.985000e+00,-4.391481e+00,-8.785491e+03
5.990000e+00,-4.401112e+00,-8.804834e+03
5.995000e+00,-4.410750e+00,-8.824192e+03
6.000000e+00,-4.420395e+00,-8.843564e+03
6.005000e+00,-4.430047e+00,-8.862951e+03
6.010000e+00,-4.439706e+00,-8.882353e+03
6.015000e+00,-4.449372e+00,-8.901769e+03
6.020000e+00,-4.459045e+00,-8.921200e+03
6.025000e+00,-4.468725e+00,-8.940646e+03
6.030000e+00,-4.478412e+00,-8.960107e+03
6.035000e+00,-4.488107e+00,-8.979582e+03
6.040000e+00,-4.497808e+00,-8.999072e+03
6.045000e+00,-4.507516e+00,-9.018576e+03
6.050000e+00,-4.517232e+00,-9.038095e+03
6.055000e+00,-4.526954e+00,-9.057629e+03
6.060000e+00,-4.536684e+00,-9.077177e+03
6.065000e+00,-4.546420e+00,-9.096741e+03
6.070000e+00,-4.556164e+00,-9.116318e+03
6.075000e+00,-4.565914e+00,-9.135911e+03
6.080000e+00,-4.575672e+00,-9.155518e+03
6.085000e+00,-4.585437e+00,-9.175140e+03
6.090000e+00,-4.595209e+00,-9.194777e+03
6.095000e+00,-4.604987e+00,-9.214428e+03
6.100000e+00,-4.614773e+00,-9.234094e+03
6.105000e+00,-4.624566e+00,-9.253774e+03
6.110000e+00,-4.634366e+00,-9.273470e+03
6.115000e+00,-4.644173e+00,-9.293180e+03
6.120000e+00,-4.653987e+00,-9.312904e+03
6.125000e+00,-4.663808e+00,-9.332644e+03
6.130000e+00,-4.673636e+00,-9.352398e+03
6.135000e+00,-4.683471e+00,-9.372167e+03
6.140000e+00,-4.693313e+00,-9.391950e+03
6.145000e+00,-4.703162e+00,-9.411748e+03
6.150000e+00,-4.713018e+00,-9.431561e+03
6.155000e+00,-4.722881e+00,-9.451388e+03
6.160000e+00,-4.732751e+00,-9.471231e+03
6.165000e+00,-4.742629e+00,-9.491088e+03
6.170000e+00,-4.752513e+00,-9.510959e+03
6.175000e+00,-4.762404e+00,-9.530845e+03
6.180000e+00,-4.772303e+00,-9.550746e+03
6.185000e+00,-4.782208e+00,-9.570662e+03
6.190000e+00,-4.792120e+00,-9.590593e+03
6.195000e+00,-4.802040e+00,-9.610538e+03
6.200000e+00,-4.811966e+00,-9.630497e+03
6.205000e+00,-4.821899e+00,-9.650472e+03
6.210000e+00,-4.831840e+00,-9.670461e+03
6.215000e+00,-4.841787e+00,-9.690465e+03
6.220000e+00,-4.851742e+00,-9.710484e+03
6.225000e+00,-4.861703e+00,-9.730517e+03
6.230000e+00,-4.871672e+00,-9.750565e+03
6.235000e+00,-4.881647e+00,-9.770628e+03
6.240000e+00,-4.891630e+00,-9.790705e+03
6.245000e+00,-4.901620e+00,-9.810797e+03
6.250000e+00,-4.911616e+00,-9.830904e+03
6.255000e+00,-4.921620e+00,-9.851026e+03
6.260000e+00,-4.931630e+00,-9.871162e+03
6.265000e+00,-4.941648e+00,-9.891313e+03
6.270000e+00,-4.951673e+00,-9.911479e+03
6.275000e+00,-4.961704e+00,-9.931659e+03
6.280000e+00,-4.971743e+00,-9.951854e+03
6.285000e+00,-4.981789e+00,-9.972064e+03
6.290000e+00,-4.991841e+00,-9.992289e+03
6.295000e+00,-5.001901e+00,-1.001253e+04
6.300000e+00,-5.011968e+00,-1.003278e+04
6.305000e+00,-5.022041e+00,-1.005305e+04
6.310000e+00,-5.032122e+00,-1.007333e+04
6.315000e+00,-5.042210e+00,-1.009363e+04
6.320000e+00,-5.052305e+00,-1.011395e+04
6.325000e+00,-5.062406e+00,-1.013427e+04
6.330000e+00,-5.072515e+00,-1.015462e+04
6.335000e+00,-5.082631e+00,-1.017497e+04
6.340000e+00,-5.092754e+00,-1.019534e+04
6.345000e+00,-5.102883e+00,-1.021573e+04
6.350000e+00,-5.113020e+00,-1.023613e+04
6.355000e+00,-5.123164e+00,-1.025655e+04
6.360000e+00,-5.133315e+00,-1.027698e+04
6.365000e+00,-5.143473e+00,-1.029743e+04
6.370000e+00,-5.153637e+00,-1.031789e+04
6.375000e+00,-5.163809e+00,-1.033836e+04
6.380000e+00,-5.173988e+00,-1.035885e+04
6.385000e+00,-5.184174e+00,-1.037935e+04
6.390000e+00,-5.194366e+00,-1.039987e+04
6.395000e+00,-5.204566e+00,-1.042041e+04
6.400000e+00,-5.214773e+00,-1.044096e+04
6.405000e+00,-5.224987e+00,-1.046152e+04
6.410000e+00,-5.235207e+00,-1.048210e+04
6.415000e+00,-5.245435e+00,-1.050269e+04
6.420000e+00,-5.255670e+00,-1.052330e+04
6.425000e+00,-5.265912e+00,-1.054392e+04
6.430000e+00,-5.276160e+00,-1.056456e+04
6.435000e+00,-5.286416e+00,-1.058521e+04
6.440000e+00,-5.296679e+00,-1.060588e+04
6.445000e+00,-5.306949e+00,-1.062656e+04
6.450000e+00,-5.317225e+00,-1.064726e+04
6.455000e+00,-5.327509e+00,-1.066797e+04
6.460000e+00,-5.337800e+00,-1.068869e+04
6.465000e+00,-5.348097e+00,-1.070943e+04
6.470000e+00,-5.358402e+00,-1.073019e+04
6.475000e+00,-5.368714e+00,-1.075096e+04
6.480000e+00,-5.379032e+00,-1.077175e+04
6.485000e+00,-5.389358e+00,-1.079255e+04
6.490000e+00,-5.399690e+00,-1.081336e+04
6.495000e+00,-5.410030e+00,-1.083419e+04
6.500000e+00,-5.420377e+00,-1.085503e+04
6.505000e+00,-5.430730e+00,-1.087589e+04
6.510000e+00,-5.441091e+00,-1.089677e+04
6.515000e+00,-5.451458e+00,-1.091766e+04
6.520000e+00,-5.461833e+00,-1.093856e+04
6.525000e+00,-5.472214e+00,-1.095948e+04
6.530000e+00,-5.482603e+00,-1.098041e+04
6.535000e+00,-5.492998e+00,-1.100136e+04
6.540000e+00,-5.503401e+00,-1.102232e+04
6.545000e+00,-5.513810e+00,-1.104330e+04
6.550000e+00,-5.524227e+00,-1.106429e+04
6.555000e+00,-5.534650e+00,-1.108530e+04
6.560000e+00,-5.545080e+00,-1.110632e+04
6.565000e+00,-5.555518e+00,-1.112736e+04
6.570000e+00,-5.565962e+00,-1.114841e+04
6.575000e+00,-5.576414e+00,-1.116947e+04
6.580000e+00,-5.586872e+00,-1.119055e+04
6.585000e+00,-5.597337e+00,-1.121165e+04
6.590000e+00,-5.607809e+00,-1.123276e+04
6.595000e+00,-5.618289e+00,-1.125389e+04
6.600000e+00,-5.628775e+00,-1.127503e+04
6.605000e+00,-5.639268e+00,-1.129618e+04
6.610000e+00,-5.649768e+00,-1.131735e+04
6.615000e+00,-5.660275e+00,-1.133854e+04
6.620000e+00,-5.670789e+00,-1.135974e+04
6.625000e+00,-5.681311e+00,-1.138095e+04
6.630000e+00,-5.691839e+00,-1.140218e+04
6.635000e+00,-5.702374e+00,-1.142342e+04
6.640000e+00,-5.712916e+00,-1.144468e+04
6.645000e+00,-5.723465e+00,-1.146596e+04
6.650000e+00,-5.734021e+00,-1.148725e+04
6.655000e+00,-5.744584e+00,-1.150855e+04
6.660000e+00,-5.755154e+00,-1.152987e+04
6.665000e+00,-5.765730e+00,-1.155120e+04
6.670000e+00,-5.776314e+00,-1.157255e+04
6.675000e+00,-5.786905e+00,-1.159391e+04
6.680000e+00,-5.797503e+00,-1.161529e+04
6.685000e+00,-5.808108e+00,-1.163668e+04
6.690000e+00,-5.818719e+00,-1.165809e+04
6.695000e+00,-5.829338e+00,-1.167951e+04
6.700000e+00,-5.839964e+00,-1.170095e+04
6.705000e+00,-5.850597e+00,-1.172240e+04
6.710000e+00,-5.861236e+00,-1.174387e+04
6.715000e+00,-5.871883e+00,-1.176535e+04
6.720000e+00,-5.882536e+00,-1.178685e+04
6.725000e+00,-5.893197e+00,-1.180836e+04
6.730000e+00,-5.903864e+00,-1.182989e+04
6.735000e+00,-5.914539e+00,-1.185143e+04
6.740000e+00,-5.925220e+00,-1.187299e+04
6.745000e+00,-5.935909e+00,-1.189456e+04
6.750000e+00,-5.946604e+00,-1.191614e+04
6.755000e+00,-5.957306e+00,-1.193775e+04
6.760000e+00,-5.968016e+00,-1.195936e+04
6.765000e+00,-5.978732e+00,-1.198099e+04
6.770000e+00,-5.989455e+00,-1.200264e+04
6.775000e+00,-6.000185e+00,-1.202430e+04
6.780000e+00,-6.010923e+00,-1.204597e+04
6.785000e+00,-6.021667e+00,-1.206767e+04
6.790000e+00,-6.032418e+00,-1.208937e+04
6.795000e+00,-6.043176e+00,-1.211109e+04
6.800000e+00,-6.053941e+00,-1.213283e+04
6.805000e+00,-6.064713e+00,-1.215458e+04
6.810000e+00,-6.075492e+00,-1.217634e+04
6.815000e+00,-6.086278e+00,-1.219812e+04
6.820000e+00,-6.097071e+00,-1.221992e+04
6.825000e+00,-6.107871e+00,-1.224173e+04
6.830000e+00,-6.118677e+00,-1.226355e+04
6.835000e+00,-6.129491e+00,-1.228539e+04
6.840000e+00,-6.140312e+00,-1.230725e+04
6.845000e+00,-6.151140e+00,-1.232912e+04
6.850000e+00,-6.161974e+00,-1.235100e+04
6.855000e+00,-6.172816e+00,-1.237290e+04
6.860000e+00,-6.183664e+00,-1.239482e+04
6.865000e+00,-6.194520e+00,-1.241675e+04
6.870000e+00,-6.205383e+00,-1.243869e+04
6.875000e+00,-6.216252e+00,-1.246065e+04
6.880000e+00,-6.227128e+00,-1.248263e+04
6.885000e+00,-6.238012e+00,-1.250461e+04
6.890000e+00,-6.248902e+00,-1.252662e+04
6.895000e+00,-6.259800e+00,-1.254864e+04
6.900000e+00,-6.270704e+00,-1.257067e+04
6.905000e+00,-6.281615e+00,-1.259272e+04
6.910000e+00,-6.292533e+00,-1.261479e+04
6.915000e+00,-6.303458e+00,-1.263687e+04
6.920000e+00,-6.314390e+00,-1.265896e+04
6.925000e+00,-6.325330e+00,-1.268107e+04
6.930000e+00,-6.336276e+00,-1.270320e+04
6.935000e+00,-6.347229e+00,-1.272533e+04
6.940000e+00,-6.358189e+00,-1.274749e+04
6.945000e+00,-6.369155e+00,-1.276966e+04
6.950000e+00,-6.380129e+00,-1.279184e+04
6.955000e+00,-6.391110e+00,-1.281404e+04
6.960000e+00,-6.402098e+00,-1.283626e+04
6.965000e+00,-6.413093e+00,-1.285849e+04
6.970000e+00,-6.424094e+00,-1.288073e+04
6.975000e+00,-6.435103e+00,-1.290299e+04
6.980000e+00,-6.446119e+00,-1.292527e+04
6.985000e+00,-6.457141e+00,-1.294756e+04
6.990000e+00,-6.468171e+00,-1.296986e+04
6.995000e+00,-6.479207e+00,-1.299218e+04
7.000000e+00,-6.490251e+00,-1.301452e+04
7.005000e+00,-6.501301e+00,-1.303687e+04
7.010000e+00,-6.512359e+00,-1.305923e+04
7.015000e+00,-6.523423e+00,-1.308161e+04
7.020000e+00,-6.534494e+00,-1.310401e+04
7.025000e+00,-6.545573e+00,-1.312642e+04
7.030000e+00,-6.556658e+00,-1.314884e+04
7.035000e+00,-6.567750e+00,-1.317128e+04
7.040000e+00,-6.578849e+00,-1.319374e+04
7.045000e+00,-6.589955e+00,-1.321621e+04
7.050000e+00,-6.601068e+00,-1.323869e+04
7.055000e+00,-6.612188e+00,-1.326119e+04
7.060000e+00,-6.623315e+00,-1.328371e+04
7.065000e+00,-6.634449e+00,-1.330624e+04
7.070000e+00,-6.645590e+00,-1.332879e+04
7.075000e+00,-6.656738e+00,-1.335135e+04
7.080000e+00,-6.667893e+00,-1.337392e+04
7.085000e+00,-6.679054e+00,-1.339651e+04
7.090000e+00,-6.690223e+00,-1.341912e+04
7.095000e+00,-6.701399e+00,-1.344174e+04
7.100000e+00,-6.712581e+00,-1.346438e+04
7.105000e+00,-6.723771e+00,-1.348703e+04
7.110000e+00,-6.734968e+00,-1.350970e+04
7.115000e+00,-6.746171e+00,-1.353238e+04
7.120000e+00,-6.757382e+00,-1.355508e+04
7.125000e+00,-6.768599e+00,-1.357779e+04
7.130000e+00,-6.779823e+00,-1.360052e+04
7.135000e+00,-6.791055e+00,-1.362326e+04
7.140000e+00,-6.802293e+00,-1.364602e+04
7.145000e+00,-6.813538e+00,-1.366879e+04
7.150000e+00,-6.824790e+00,-1.369158e+04
7.155000e+00,-6.836050e+00,-1.371438e+04
7.160000e+00,-6.847316e+00,-1.373720e+04
7.165000e+00,-6.858589e+00,-1.376003e+04
7.170000e+00,-6.869869e+00,-1.378288e+04
7.175000e+00,-6.881156e+00,-1.380575e+04
7.180000e+00,-6.892450e+00,-1.382863e+04
7.185000e+00,-6.903751e+00,-1.385152e+04
7.190000e+00,-6.915059e+00,-1.387443e+04
7.195000e+00,-6.926374e+00,-1.389735e+04
7.200000e+00,-6.937695e+00,-1.392029e+04
7.205000e+00,-6.949024e+00,-1.394325e+04
7.210000e+00,-6.960360e+00,-1.396622e+04
7.215000e+00,-6.971703e+00,-1.398921e+04
7.220000e+00,-6.983052e+00,-1.401221e+04
7.225000e+00,-6.994409e+00,-1.403522e+04
7.230000e+00,-7.005772e+00,-1.405825e+04
7.235000e+00,-7.017143e+00,-1.408130e+04
7.240000e+00,-7.028521e+00,-1.410436e+04
7.245000e+00,-7.039905e+00,-1.412744e+04
7.250000e+00,-7.051296e+00,-1.415053e+04
7.255000e+00,-7.062695e+00,-1.417364e+04
7.260000e+00,-7.074100e+00,-1.419676e+04
7.265000e+00,-7.085512e+00,-1.421990e+04
7.270000e+00,-7.096932e+00,-1.424305e+04
7.275000e+00,-7.108358e+00,-1.426622e+04
7.280000e+00,-7.119791e+00,-1.428940e+04
7.285000e+00,-7.131231e+00,-1.431260e+04
7.290000e+00,-7.142678e+00,-1.433582e+04
7.295000e+00,-7.154133e+00,-1.435905e+04
7.300000e+00,-7.165594e+00,-1.438229e+04
7.305000e+00,-7.177062e+00,-1.440555e+04
7.310000e+00,-7.188537e+00,-1.442883e+04
7.315000e+00,-7.200019e+00,-1.445212e+04
7.320000e+00,-7.211507e+00,-1.447542e+04
7.325000e+00,-7.223003e+00,-1.449875e+04
7.330000e+00,-7.234506e+00,-1.452208e+04
7.335000e+00,-7.246016e+00,-1.454543e+04
7.340000e+00,-7.257533e+00,-1.456880e+04
7.345000e+00,-7.269056e+00,-1.459218e+04
7.350000e+00,-7.280587e+00,-1.461558e+04
7.355000e+00,-7.292125e+00,-1.463900e+04
7.360000e+00,-7.303669e+00,-1.466243e+04
7.365000e+00,-7.315221e+00,-1.468587e+04
7.370000e+00,-7.326780e+00,-1.470933e+04
7.375000e+00,-7.338345e+00,-1.473280e+04
7.380000e+00,-7.349918e+00,-1.475629e+04
7.385000e+00,-7.361497e+00,-1.477980e+04
7.390000e+00,-7.373084e+00,-1.480332e+04
7.395000e+00,-7.384677e+00,-1.482686e+04
7.400000e+00,-7.396277e+00,-1.485041e+04
7.405000e+00,-7.407885e+00,-1.487397e+04
7.410000e+00,-7.419499e+00,-1.489756e+04
7.415000e+00,-7.431120e+00,-1.492116e+04
7.420000e+00,-7.442749e+00,-1.494477e+04
7.425000e+00,-7.454384e+00,-1.496840e+04
7.430000e+00,-7.466026e+00,-1.499204e+04
7.435000e+00,-7.477675e+00,-1.501570e+04
7.440000e+00,-7.489332e+00,-1.503938e+04
7.445000e+00,-7.500995e+00,-1.506307e+04
7.450000e+00,-7.512665e+00,-1.508677e+04
7.455000e+00,-7.524342e+00,-1.511049e+04
7.460000e+00,-7.536026e+00,-1.513423e+04
7.465000e+00,-7.547717e+00,-1.515798e+04
7.470000e+00,-7.559415e+00,-1.518175e+04
7.475000e+00,-7.571120e+00,-1.520553e+04
7.480000e+00,-7.582832e+00,-1.522933e+04
7.485000e+00,-7.594551e+00,-1.525315e+04
7.490000e+00,-7.606277e+00,-1.527697e+04
7.495000e+00,-7.618010e+00,-1.530082e+04
7.500000e+00,-7.629749e+00,-1.532468e+04
7.505000e+00,-7.641496e+00,-1.534856e+04
7.510000e+00,-7.653250e+00,-1.537245e+04
7.515000e+00,-7.665011e+00,-1.539635e+04
7.520000e+00,-7.676779e+00,-1.542028e+04
7.525000e+00,-7.688553e+00,-1.544421e+04
7.530000e+00,-7.700335e+00,-1.546817e+04
7.535000e+00,-7.712124e+00,-1.549214e+04
7.540000e+00,-7.723920e+00,-1.551612e+04
7.545000e+00,-7.735722e+00,-1.554012e+04
7.550000e+00,-7.747532e+00,-1.556414e+04
7.555000e+00,-7.759349e+00,-1.558817e+04
7.560000e+00,-7.771172e+00,-1.561222e+04
7.565000e+00,-7.783003e+00,-1.563628e+04
7.570000e+00,-7.794840e+00,-1.566036e+04
7.575000e+00,-7.806685e+00,-1.568445e+04
7.580000e+00,-7.818537e+00,-1.570856e+04
7.585000e+00,-7.830395e+00,-1.573268e+04
7.590000e+00,-7.842261e+00,-1.575682e+04
7.595000e+00,-7.854133e+00,-1.578098e+04
7.600000e+00,-7.866013e+00,-1.580515e+04
7.605000e+00,-7.877899e+00,-1.582934e+04
7.610000e+00,-7.889793e+00,-1.585354e+04
7.615000e+00,-7.901693e+00,-1.587776e+04
7.620000e+00,-7.913601e+00,-1.590199e+04
7.625000e+00,-7.925515e+00,-1.592624e+04
7.630000e+00,-7.937436e+00,-1.595051e+04
7.635000e+00,-7.949365e+00,-1.597479e+04
7.640000e+00,-7.961300e+00,-1.599908e+04
7.645000e+00,-7.973243e+00,-1.602339e+04
7.650000e+00,-7.985192e+00,-1.604772e+04
7.655000e+00,-7.997149e+00,-1.607207e+04
7.660000e+00,-8.009112e+00,-1.609642e+04
7.665000e+00,-8.021082e+00,-1.612080e+04
7.670000e+00,-8.033060e+00,-1.614519e+04
7.675000e+00,-8.045044e+00,-1.616960e+04
7.680000e+00,-8.057036e+00,-1.619402e+04
7.685000e+00,-8.069034e+00,-1.621846e+04
7.690000e+00,-8.081039e+00,-1.624291e+04
7.695000e+00,-8.093052e+00,-1.626738e+04
7.700000e+00,-8.105071e+00,-1.629186e+04
7.705000e+00,-8.117098e+00,-1.631636e+04
7.710000e+00,-8.129131e+00,-1.634088e+04
7.715000e+00,-8.141171e+00,-1.636541e+04
7.720000e+00,-8.153219e+00,-1.638996e+04
7.725000e+00,-8.165273e+00,-1.641452e+04
7.730000e+00,-8.177335e+00,-1.643910e+04
7.735000e+00,-8.189403e+00,-1.646369e+04
7.740000e+00,-8.201478e+00,-1.648831e+04
7.745000e+00,-8.213561e+00,-1.651293e+04
7.750000e+00,-8.225650e+00,-1.653757e+04
7.755000e+00,-8.237747e+00,-1.656223e+04
7.760000e+00,-8.249850e+00,-1.658691e+04
7.765000e+00,-8.261961e+00,-1.661159e+04
7.770000e+00,-8.274078e+00,-1.663630e+04
7.775000e+00,-8.286203e+00,-1.666102e+04
7.780000e+00,-8.298334e+00,-1.668576e+04
7.785000e+00,-8.310473e+00,-1.671051e+04
7.790000e+00,-8.322618e+00,-1.673528e+04
7.795000e+00,-8.334771e+00,-1.676006e+04
7.800000e+00,-8.346930e+00,-1.678486e+04
7.805000e+00,-8.359097e+00,-1.680968e+04
7.810000e+00,-8.371270e+00,-1.683451e+04
7.815000e+00,-8.383451e+00,-1.685936e+04
7.820000e+00,-8.395638e+00,-1.688422e+04
7.825000e+00,-8.407833e+00,-1.690910e+04
7.830000e+00,-8.420035e+00,-1.693400e+04
7.835000e+00,-8.432243e+00,-1.695891e+04
7.840000e+00,-8.444459e+00,-1.698384e+04
7.845000e+00,-8.456682e+00,-1.700878e+04
7.850000e+00,-8.468911e+00,-1.703374e+04
7.855000e+00,-8.481148e+00,-1.705872e+04
7.860000e+00,-8.493392e+00,-1.708371e+04
7.865000e+00,-8.505643e+00,-1.710871e+04
7.870000e+00,-8.517901e+00,-1.713374e+04
7.875000e+00,-8.530165e+00,-1.715877e+04
7.880000e+00,-8.542437e+00,-1.718383e+04
7.885000e+00,-8.554716e+00,-1.720890e+04
7.890000e+00,-8.567002e+00,-1.723399e+04
7.895000e+00,-8.579295e+00,-1.725909e+04
7.900000e+00,-8.591595e+00,-1.728421e+04
7.905000e+00,-8.603902e+00,-1.730934e+04
7.910000e+00,-8.616216e+00,-1.733449e+04
7.915000e+00,-8.628537e+00,-1.735966e+04
7.920000e+00,-8.640865e+00,-1.738484e+04
7.925000e+00,-8.653201e+00,-1.741004e+04
7.930000e+00,-8.665543e+00,-1.743526e+04
7.935000e+00,-8.677892e+00,-1.746049e+04
7.940000e+00,-8.690248e+00,-1.748573e+04
7.945000e+00,-8.702612e+00,-1.751100e+04
7.950000e+00,-8.714982e+00,-1.753628e+04
7.955000e+00,-8.727360e+00,-1.756157e+04
7.960000e+00,-8.739744e+00,-1.758688e+04
7.965000e+00,-8.752135e+00,-1.761221e+04
7.970000e+00,-8.764534e+00,-1.763755e+04
7.975000e+00,-8.776940e+00,-1.766291e+04
7.980000e+00,-8.789352e+00,-1.768829e+04
7.985000e+00,-8.801772e+00,-1.771368e+04
7.990000e+00,-8.814199e+00,-1.773909e+04
7.995000e+00,-8.826632e+00,-1.776451e+04
8.000000e+00,-8.839073e+00,-1.778995e+04
8.005000e+00,-8.851521e+00,-1.781541e+04
8.010000e+00,-8.863976e+00,-1.784088e+04
8.015000e+00,-8.876438e+00,-1.786637e+04
8.020000e+00,-8.888907e+00,-1.789187e+04
8.025000e+00,-8.901383e+00,-1.791739e+04
8.030000e+00,-8.913866e+00,-1.794293e+04
8.035000e+00,-8.926357e+00,-1.796848e+04
8.040000e+00,-8.938854e+00,-1.799405e+04
8.045000e+00,-8.951358e+00,-1.801964e+04
8.050000e+00,-8.963870e+00,-1.804524e+04
8.055000e+00,-8.976388e+00,-1.807086e+04
8.060000e+00,-8.988914e+00,-1.809649e+04
8.065000e+00,-9.001446e+00,-1.812214e+04
8.070000e+00,-9.013986e+00,-1.814781e+04
8.075000e+00,-9.026532e+00,-1.817349e+04
8.080000e+00,-9.039086e+00,-1.819919e+04
8.085000e+00,-9.051647e+00,-1.822490e+04
8.090000e+00,-9.064215e+00,-1.825064e+04
8.095000e+00,-9.076790e+00,-1.827638e+04
8.100000e+00,-9.089372e+00,-1.830215e+04
8.105000e+00,-9.101961e+00,-1.832793e+04
8.110000e+00,-9.114557e+00,-1.835372e+04
8.115000e+00,-9.127161e+00,-1.837954e+04
8.120000e+00,-9.139771e+00,-1.840537e+04
8.125000e+00,-9.152389e+00,-1.843121e+04
8.130000e+00,-9.165013e+00,-1.845707e+04
8.135000e+00,-9.177645e+00,-1.848295e+04
8.140000e+00,-9.190283e+00,-1.850885e+04
8.145000e+00,-9.202929e+00,-1.853476e+04
8.150000e+00,-9.215582e+00,-1.856069e+04
8.155000e+00,-9.228242e+00,-1.858663e+04
8.160000e+00,-9.240909e+00,-1.861259e+04
8.165000e+00,-9.253583e+00,-1.863857e+04
8.170000e+00,-9.266264e+00,-1.866456e+04
8.175000e+00,-9.278953e+00,-1.869057e+04
8.180000e+00,-9.291648e+00,-1.871660e+04
8.185000e+00,-9.304351e+00,-1.874264e+04
8.190000e+00,-9.317060e+00,-1.876870e+04
8.195000e+00,-9.329777e+00,-1.879477e+04
8.200000e+00,-9.342501e+00,-1.882086e+04
8.205000e+00,-9.355232e+00,-1.884697e+04
8.210000e+00,-9.367969e+00,-1.887310e+04
8.215000e+00,-9.380715e+00,-1.889924e+04
8.220000e+00,-9.393467e+00,-1.892540e+04
8.225000e+00,-9.406226e+00,-1.895157e+04
8.230000e+00,-9.418992e+00,-1.897776e+04
8.235000e+00,-9.431766e+00,-1.900397e+04
8.240000e+00,-9.444547e+00,-1.903019e+04
8.245000e+00,-9.457334e+00,-1.905643e+04
8.250000e+00,-9.470129e+00,-1.908269e+04
8.255000e+00,-9.482931e+00,-1.910896e+04
8.260000e+00,-9.495740e+00,-1.913525e+04
8.265000e+00,-9.508556e+00,-1.916156e+04
8.270000e+00,-9.521379e+00,-1.918788e+04
8.275000e+00,-9.534210e+00,-1.921422e+04
8.280000e+00,-9.547047e+00,-1.924058e+04
8.285000e+00,-9.559892e+00,-1.926695e+04
8.290000e+00,-9.572744e+00,-1.929334e+04
8.295000e+00,-9.585603e+00,-1.931974e+04
8.300000e+00,-9.598469e+00,-1.934617e+04
8.305000e+00,-9.611342e+00,-1.937261e+04
8.310000e+00,-9.624222e+00,-1.939906e+04
8.315000e+00,-9.637109e+00,-1.942553e+04
8.320000e+00,-9.650004e+00,-1.945202e+04
8.325000e+00,-9.662905e+00,-1.947853e+04
8.330000e+00,-9.675814e+00,-1.950505e+04
8.335000e+00,-9.688730e+00,-1.953159e+04
8.340000e+00,-9.701653e+00,-1.955815e+04
8.345000e+00,-9.714583e+00,-1.958472e+04
8.350000e+00,-9.727521e+00,-1.961131e+04
8.355000e+00,-9.740465e+00,-1.963792e+04
8.360000e+00,-9.753417e+00,-1.966454e+04
8.365000e+00,-9.766376e+00,-1.969118e+04
8.370000e+00,-9.779341e+00,-1.971784e+04
8.375000e+00,-9.792314e+00,-1.974451e+04
8.380000e+00,-9.805295e+00,-1.977120e+04
8.385000e+00,-9.818282e+00,-1.979791e+04
8.390000e+00,-9.831276e+00,-1.982463e+04
8.395000e+00,-9.844278e+00,-1.985137e+04
8.400000e+00,-9.857287e+00,-1.987813e+04
8.405000e+00,-9.870303e+00,-1.990490e+04
8.410000e+00,-9.883326e+00,-1.993169e+04
8.415000e+00,-9.896356e+00,-1.995850e+04
8.420000e+00,-9.909394e+00,-1.998532e+04
8.425000e+00,-9.922438e+00,-2.001217e+04
8.430000e+00,-9.935490e+00,-2.003902e+04
8.435000e+00,-9.948549e+00,-2.006590e+04
8.440000e+00,-9.961615e+00,-2.009279e+04
8.445000e+00,-9.974688e+00,-2.011970e+04
8.450000e+00,-9.987769e+00,-2.014663e+04
8.455000e+00,-1.000086e+01,-2.017357e+04
8.460000e+00,-1.001395e+01,-2.020053e+04
8.465000e+00,-1.002705e+01,-2.022751e+04
8.470000e+00,-1.004016e+01,-2.025450e+04
8.475000e+00,-1.005328e+01,-2.028151e+04
8.480000e+00,-1.006640e+01,-2.030854e+04
8.485000e+00,-1.007953e+01,-2.033558e+04
8.490000e+00,-1.009267e+01,-2.036264e+04
8.495000e+00,-1.010582e+01,-2.038972e+04
8.500000e+00,-1.011897e+01,-2.041682e+04
8.505000e+00,-1.013213e+01,-2.044393e+04
8.510000e+00,-1.014529e+01,-2.047106e+04
8.515000e+00,-1.015847e+01,-2.049821e+04
8.520000e+00,-1.017165e+01,-2.052537e+04
8.525000e+00,-1.018484e+01,-2.055255e+04
8.530000e+00,-1.019803e+01,-2.057975e+04
8.535000e+00,-1.021123e+01,-2.060697e+04
8.540000e+00,-1.022444e+01,-2.063420e+04
8.545000e+00,-1.023766e+01,-2.066145e+04
8.550000e+00,-1.025089e+01,-2.068871e+04
8.555000e+00,-1.026412e+01,-2.071600e+04
8.560000e+00,-1.027735e+01,-2.074330e+04
8.565000e+00,-1.029060e+01,-2.077062e+04
8.570000e+00,-1.030385e+01,-2.079795e+04
8.575000e+00,-1.031711e+01,-2.082530e+04
8.580000e+00,-1.033038e+01,-2.085267e+04
8.585000e+00,-1.034366e+01,-2.088006e+04
8.590000e+00,-1.035694e+01,-2.090746e+04
8.595000e+00,-1.037023e+01,-2.093489e+04
8.600000e+00,-1.038352e+01,-2.096232e+04
8.605000e+00,-1.039683e+01,-2.098978e+04
8.610000e+00,-1.041014e+01,-2.101725e+04
8.615000e+00,-1.042346e+01,-2.104474e+04
8.620000e+00,-1.043678e+01,-2.107225e+04
8.625000e+00,-1.045011e+01,-2.109977e+04
8.630000e+00,-1.046345e+01,-2.112732e+04
8.635000e+00,-1.047680e+01,-2.115488e+04
8.640000e+00,-1.049015e+01,-2.118245e+04
8.645000e+00,-1.050352e+01,-2.121005e+04
8.650000e+00,-1.051688e+01,-2.123766e+04
