# lambda [um], beta [deg], x [micron]
8.535000e+00,-1.961802e+00,-6.165591e+03
8.540000e+00,-1.964189e+00,-6.173099e+03
8.545000e+00,-1.966577e+00,-6.180612e+03
8.550000e+00,-1.968967e+00,-6.188129e+03
8.555000e+00,-1.971358e+00,-6.195650e+03
8.560000e+00,-1.973751e+00,-6.203176e+03
8.565000e+00,-1.976145e+00,-6.210706e+03
8.570000e+00,-1.978541e+00,-6.218241e+03
8.575000e+00,-1.980938e+00,-6.225780e+03
8.580000e+00,-1.983336e+00,-6.233324e+03
8.585000e+00,-1.985736e+00,-6.240872e+03
8.590000e+00,-1.988137e+00,-6.248424e+03
8.595000e+00,-1.990539e+00,-6.255981e+03
8.600000e+00,-1.992943e+00,-6.263542e+03
8.605000e+00,-1.995348e+00,-6.271107e+03
8.610000e+00,-1.997755e+00,-6.278677e+03
8.615000e+00,-2.000163e+00,-6.286252e+03
8.620000e+00,-2.002573e+00,-6.293831e+03
8.625000e+00,-2.004984e+00,-6.301414e+03
8.630000e+00,-2.007396e+00,-6.309002e+03
8.635000e+00,-2.009810e+00,-6.316594e+03
8.640000e+00,-2.012225e+00,-6.324190e+03
8.645000e+00,-2.014641e+00,-6.331791e+03
8.650000e+00,-2.017059e+00,-6.339397e+03
8.655000e+00,-2.019478e+00,-6.347007e+03
8.660000e+00,-2.021899e+00,-6.354621e+03
8.665000e+00,-2.024321e+00,-6.362239e+03
8.670000e+00,-2.026744e+00,-6.369862e+03
8.675000e+00,-2.029169e+00,-6.377490e+03
8.680000e+00,-2.031596e+00,-6.385122e+03
8.685000e+00,-2.034023e+00,-6.392758e+03
8.690000e+00,-2.036452e+00,-6.400399e+03
8.695000e+00,-2.038883e+00,-6.408044e+03
8.700000e+00,-2.041315e+00,-6.415694e+03
8.705000e+00,-2.043748e+00,-6.423348e+03
8.710000e+00,-2.046182e+00,-6.431006e+03
8.715000e+00,-2.048618e+00,-6.438669e+03
8.720000e+00,-2.051056e+00,-6.446336e+03
8.725000e+00,-2.053495e+00,-6.454008e+03
8.730000e+00,-2.055935e+00,-6.461684e+03
8.735000e+00,-2.058377e+00,-6.469364e+03
8.740000e+00,-2.060820e+00,-6.477049e+03
8.745000e+00,-2.063264e+00,-6.484739e+03
8.750000e+00,-2.065710e+00,-6.492433e+03
8.755000e+00,-2.068157e+00,-6.500131e+03
8.760000e+00,-2.070606e+00,-6.507833e+03
8.765000e+00,-2.073056e+00,-6.515540e+03
8.770000e+00,-2.075507e+00,-6.523252e+03
8.775000e+00,-2.077960e+00,-6.530968e+03
8.780000e+00,-2.080414e+00,-6.538688e+03
8.785000e+00,-2.082870e+00,-6.546413e+03
8.790000e+00,-2.085327e+00,-6.554142e+03
8.795000e+00,-2.087785e+00,-6.561876e+03
8.800000e+00,-2.090245e+00,-6.569614e+03
8.805000e+00,-2.092706e+00,-6.577356e+03
8.810000e+00,-2.095169e+00,-6.585103e+03
8.815000e+00,-2.097633e+00,-6.592854e+03
8.820000e+00,-2.100098e+00,-6.600610e+03
8.825000e+00,-2.102565e+00,-6.608370e+03
8.830000e+00,-2.105033e+00,-6.616134e+03
8.835000e+00,-2.107503e+00,-6.623903e+03
8.840000e+00,-2.109974e+00,-6.631677e+03
8.845000e+00,-2.112446e+00,-6.639455e+03
8.850000e+00,-2.114920e+00,-6.647237e+03
8.855000e+00,-2.117395e+00,-6.655024e+03
8.860000e+00,-2.119872e+00,-6.662815e+03
8.865000e+00,-2.122350e+00,-6.670610e+03
8.870000e+00,-2.124829e+00,-6.678410e+03
8.875000e+00,-2.127310e+00,-6.686214e+03
8.880000e+00,-2.129792e+00,-6.694023e+03
8.885000e+00,-2.132276e+00,-6.701836e+03
8.890000e+00,-2.134761e+00,-6.709654e+03
8.895000e+00,-2.137247e+00,-6.717476e+03
8.900000e+00,-2.139735e+00,-6.725302e+03
8.905000e+00,-2.142224e+00,-6.733133e+03
8.910000e+00,-2.144715e+00,-6.740969e+03
8.915000e+00,-2.147207e+00,-6.748808e+03
8.920000e+00,-2.149700e+00,-6.756653e+03
8.925000e+00,-2.152195e+00,-6.764501e+03
8.930000e+00,-2.154691e+00,-6.772354e+03
8.935000e+00,-2.157188e+00,-6.780212e+03
8.940000e+00,-2.159687e+00,-6.788073e+03
8.945000e+00,-2.162188e+00,-6.795940e+03
8.950000e+00,-2.164690e+00,-6.803810e+03
8.955000e+00,-2.167193e+00,-6.811685e+03
8.960000e+00,-2.169697e+00,-6.819565e+03
8.965000e+00,-2.172203e+00,-6.827449e+03
8.970000e+00,-2.174711e+00,-6.835337e+03
8.975000e+00,-2.177219e+00,-6.843230e+03
8.980000e+00,-2.179729e+00,-6.851127e+03
8.985000e+00,-2.182241e+00,-6.859029e+03
8.990000e+00,-2.184754e+00,-6.866935e+03
8.995000e+00,-2.187268e+00,-6.874846e+03
9.000000e+00,-2.189784e+00,-6.882761e+03
9.005000e+00,-2.192301e+00,-6.890680e+03
9.010000e+00,-2.194820e+00,-6.898604e+03
9.015000e+00,-2.197340e+00,-6.906532e+03
9.020000e+00,-2.199861e+00,-6.914465e+03
9.025000e+00,-2.202384e+00,-6.922402e+03
9.030000e+00,-2.204908e+00,-6.930343e+03
9.035000e+00,-2.207433e+00,-6.938289e+03
9.040000e+00,-2.209960e+00,-6.946240e+03
9.045000e+00,-2.212488e+00,-6.954194e+03
9.050000e+00,-2.215018e+00,-6.962154e+03
9.055000e+00,-2.217549e+00,-6.970117e+03
9.060000e+00,-2.220082e+00,-6.978085e+03
9.065000e+00,-2.222616e+00,-6.986058e+03
9.070000e+00,-2.225151e+00,-6.994035e+03
9.075000e+00,-2.227688e+00,-7.002016e+03
9.080000e+00,-2.230226e+00,-7.010002e+03
9.085000e+00,-2.232765e+00,-7.017992e+03
9.090000e+00,-2.235306e+00,-7.025986e+03
9.095000e+00,-2.237848e+00,-7.033986e+03
9.100000e+00,-2.240392e+00,-7.041989e+03
9.105000e+00,-2.242937e+00,-7.049997e+03
9.110000e+00,-2.245484e+00,-7.058009e+03
9.115000e+00,-2.248032e+00,-7.066026e+03
9.120000e+00,-2.250581e+00,-7.074047e+03
9.125000e+00,-2.253132e+00,-7.082073e+03
9.130000e+00,-2.255684e+00,-7.090103e+03
9.135000e+00,-2.258237e+00,-7.098137e+03
9.140000e+00,-2.260792e+00,-7.106176e+03
9.145000e+00,-2.263348e+00,-7.114219e+03
9.150000e+00,-2.265906e+00,-7.122267e+03
9.155000e+00,-2.268465e+00,-7.130319e+03
9.160000e+00,-2.271026e+00,-7.138376e+03
9.165000e+00,-2.273587e+00,-7.146437e+03
9.170000e+00,-2.276151e+00,-7.154502e+03
9.175000e+00,-2.278715e+00,-7.162572e+03
9.180000e+00,-2.281281e+00,-7.170646e+03
9.185000e+00,-2.283849e+00,-7.178725e+03
9.190000e+00,-2.286418e+00,-7.186808e+03
9.195000e+00,-2.288988e+00,-7.194896e+03
9.200000e+00,-2.291560e+00,-7.202988e+03
9.205000e+00,-2.294133e+00,-7.211084e+03
9.210000e+00,-2.296707e+00,-7.219185e+03
9.215000e+00,-2.299283e+00,-7.227290e+03
9.220000e+00,-2.301860e+00,-7.235400e+03
9.225000e+00,-2.304439e+00,-7.243514e+03
9.230000e+00,-2.307019e+00,-7.251633e+03
9.235000e+00,-2.309600e+00,-7.259756e+03
9.240000e+00,-2.312183e+00,-7.267883e+03
9.245000e+00,-2.314767e+00,-7.276015e+03
9.250000e+00,-2.317353e+00,-7.284152e+03
9.255000e+00,-2.319940e+00,-7.292292e+03
9.260000e+00,-2.322528e+00,-7.300437e+03
9.265000e+00,-2.325118e+00,-7.308587e+03
9.270000e+00,-2.327710e+00,-7.316741e+03
9.275000e+00,-2.330302e+00,-7.324899e+03
9.280000e+00,-2.332896e+00,-7.333062e+03
9.285000e+00,-2.335492e+00,-7.341230e+03
9.290000e+00,-2.338088e+00,-7.349401e+03
9.295000e+00,-2.340687e+00,-7.357577e+03
9.300000e+00,-2.343286e+00,-7.365758e+03
9.305000e+00,-2.345887e+00,-7.373943e+03
9.310000e+00,-2.348490e+00,-7.382132e+03
9.315000e+00,-2.351093e+00,-7.390326e+03
9.320000e+00,-2.353699e+00,-7.398525e+03
9.325000e+00,-2.356305e+00,-7.406727e+03
9.330000e+00,-2.358913e+00,-7.414935e+03
9.335000e+00,-2.361523e+00,-7.423146e+03
9.340000e+00,-2.364133e+00,-7.431362e+03
9.345000e+00,-2.366746e+00,-7.439583e+03
9.350000e+00,-2.369359e+00,-7.447808e+03
9.355000e+00,-2.371974e+00,-7.456037e+03
9.360000e+00,-2.374591e+00,-7.464271e+03
9.365000e+00,-2.377208e+00,-7.472509e+03
9.370000e+00,-2.379828e+00,-7.480751e+03
9.375000e+00,-2.382448e+00,-7.488998e+03
9.380000e+00,-2.385070e+00,-7.497250e+03
9.385000e+00,-2.387694e+00,-7.505506e+03
9.390000e+00,-2.390318e+00,-7.513766e+03
9.395000e+00,-2.392944e+00,-7.522031e+03
9.400000e+00,-2.395572e+00,-7.530300e+03
9.405000e+00,-2.398201e+00,-7.538574e+03
9.410000e+00,-2.400831e+00,-7.546852e+03
9.415000e+00,-2.403463e+00,-7.555134e+03
9.420000e+00,-2.406096e+00,-7.563421e+03
9.425000e+00,-2.408731e+00,-7.571713e+03
9.430000e+00,-2.411367e+00,-7.580008e+03
9.435000e+00,-2.414004e+00,-7.588309e+03
9.440000e+00,-2.416643e+00,-7.596613e+03
9.445000e+00,-2.419283e+00,-7.604922e+03
9.450000e+00,-2.421925e+00,-7.613236e+03
9.455000e+00,-2.424568e+00,-7.621554e+03
9.460000e+00,-2.427212e+00,-7.629876e+03
9.465000e+00,-2.429858e+00,-7.638203e+03
9.470000e+00,-2.432505e+00,-7.646534e+03
9.475000e+00,-2.435153e+00,-7.654870e+03
9.480000e+00,-2.437803e+00,-7.663210e+03
9.485000e+00,-2.440455e+00,-7.671554e+03
9.490000e+00,-2.443107e+00,-7.679903e+03
9.495000e+00,-2.445762e+00,-7.688257e+03
9.500000e+00,-2.448417e+00,-7.696615e+03
9.505000e+00,-2.451074e+00,-7.704977e+03
9.510000e+00,-2.453732e+00,-7.713344e+03
9.515000e+00,-2.456392e+00,-7.721715e+03
9.520000e+00,-2.459053e+00,-7.730090e+03
9.525000e+00,-2.461716e+00,-7.738470e+03
9.530000e+00,-2.464380e+00,-7.746855e+03
9.535000e+00,-2.467045e+00,-7.755244e+03
9.540000e+00,-2.469712e+00,-7.763637e+03
9.545000e+00,-2.472380e+00,-7.772035e+03
9.550000e+00,-2.475049e+00,-7.780437e+03
9.555000e+00,-2.477720e+00,-7.788844e+03
9.560000e+00,-2.480393e+00,-7.797255e+03
9.565000e+00,-2.483066e+00,-7.805670e+03
9.570000e+00,-2.485741e+00,-7.814090e+03
9.575000e+00,-2.488418e+00,-7.822514e+03
9.580000e+00,-2.491096e+00,-7.830943e+03
9.585000e+00,-2.493775e+00,-7.839376e+03
9.590000e+00,-2.496456e+00,-7.847814e+03
9.595000e+00,-2.499138e+00,-7.856256e+03
9.600000e+00,-2.501821e+00,-7.864703e+03
9.605000e+00,-2.504506e+00,-7.873154e+03
9.610000e+00,-2.507193e+00,-7.881609e+03
9.615000e+00,-2.509880e+00,-7.890069e+03
9.620000e+00,-2.512569e+00,-7.898533e+03
9.625000e+00,-2.515260e+00,-7.907002e+03
9.630000e+00,-2.517952e+00,-7.915475e+03
9.635000e+00,-2.520645e+00,-7.923952e+03
9.640000e+00,-2.523340e+00,-7.932434e+03
9.645000e+00,-2.526036e+00,-7.940921e+03
9.650000e+00,-2.528733e+00,-7.949412e+03
9.655000e+00,-2.531432e+00,-7.957907e+03
9.660000e+00,-2.534132e+00,-7.966407e+03
9.665000e+00,-2.536834e+00,-7.974911e+03
9.670000e+00,-2.539537e+00,-7.983420e+03
9.675000e+00,-2.542242e+00,-7.991933e+03
9.680000e+00,-2.544947e+00,-8.000450e+03
9.685000e+00,-2.547655e+00,-8.008972e+03
9.690000e+00,-2.550363e+00,-8.017498e+03
9.695000e+00,-2.553073e+00,-8.026029e+03
9.700000e+00,-2.555785e+00,-8.034564e+03
9.705000e+00,-2.558498e+00,-8.043104e+03
9.710000e+00,-2.561212e+00,-8.051648e+03
9.715000e+00,-2.563928e+00,-8.060197e+03
9.720000e+00,-2.566645e+00,-8.068750e+03
9.725000e+00,-2.569363e+00,-8.077307e+03
9.730000e+00,-2.572083e+00,-8.085869e+03
9.735000e+00,-2.574804e+00,-8.094435e+03
9.740000e+00,-2.577527e+00,-8.103006e+03
9.745000e+00,-2.580251e+00,-8.111581e+03
9.750000e+00,-2.582976e+00,-8.120161e+03
9.755000e+00,-2.585703e+00,-8.128745e+03
9.760000e+00,-2.588431e+00,-8.137333e+03
9.765000e+00,-2.591161e+00,-8.145926e+03
9.770000e+00,-2.593892e+00,-8.154524e+03
9.775000e+00,-2.596624e+00,-8.163126e+03
9.780000e+00,-2.599358e+00,-8.171732e+03
9.785000e+00,-2.602093e+00,-8.180342e+03
9.790000e+00,-2.604830e+00,-8.188958e+03
9.795000e+00,-2.607568e+00,-8.197577e+03
9.800000e+00,-2.610307e+00,-8.206201e+03
9.805000e+00,-2.613048e+00,-8.214830e+03
9.810000e+00,-2.615791e+00,-8.223462e+03
9.815000e+00,-2.618534e+00,-8.232100e+03
9.820000e+00,-2.621279e+00,-8.240741e+03
9.825000e+00,-2.624026e+00,-8.249388e+03
9.830000e+00,-2.626773e+00,-8.258038e+03
9.835000e+00,-2.629523e+00,-8.266693e+03
9.840000e+00,-2.632273e+00,-8.275353e+03
9.845000e+00,-2.635025e+00,-8.284017e+03
9.850000e+00,-2.637779e+00,-8.292685e+03
9.855000e+00,-2.640533e+00,-8.301358e+03
9.860000e+00,-2.643289e+00,-8.310035e+03
9.865000e+00,-2.646047e+00,-8.318717e+03
9.870000e+00,-2.648806e+00,-8.327403e+03
9.875000e+00,-2.651566e+00,-8.336094e+03
9.880000e+00,-2.654328e+00,-8.344789e+03
9.885000e+00,-2.657091e+00,-8.353488e+03
9.890000e+00,-2.659856e+00,-8.362192e+03
9.895000e+00,-2.662622e+00,-8.370900e+03
9.900000e+00,-2.665389e+00,-8.379613e+03
9.905000e+00,-2.668158e+00,-8.388330e+03
9.910000e+00,-2.670928e+00,-8.397052e+03
9.915000e+00,-2.673700e+00,-8.405778e+03
9.920000e+00,-2.676473e+00,-8.414509e+03
9.925000e+00,-2.679247e+00,-8.423244e+03
9.930000e+00,-2.682023e+00,-8.431983e+03
9.935000e+00,-2.684800e+00,-8.440727e+03
9.940000e+00,-2.687579e+00,-8.449475e+03
9.945000e+00,-2.690359e+00,-8.458228e+03
9.950000e+00,-2.693140e+00,-8.466985e+03
9.955000e+00,-2.695923e+00,-8.475747e+03
9.960000e+00,-2.698707e+00,-8.484513e+03
9.965000e+00,-2.701492e+00,-8.493284e+03
9.970000e+00,-2.704279e+00,-8.502059e+03
9.975000e+00,-2.707068e+00,-8.510838e+03
9.980000e+00,-2.709857e+00,-8.519622e+03
9.985000e+00,-2.712649e+00,-8.528410e+03
9.990000e+00,-2.715441e+00,-8.537203e+03
9.995000e+00,-2.718235e+00,-8.546000e+03
