# lambda [um], beta [deg], x [micron]
8.890000e+00,-1.324057e+00,-1.317456e+03
8.895000e+00,-1.327134e+00,-1.320520e+03
8.900000e+00,-1.330215e+00,-1.323585e+03
8.905000e+00,-1.333297e+00,-1.326654e+03
8.910000e+00,-1.336382e+00,-1.329725e+03
8.915000e+00,-1.339470e+00,-1.332798e+03
8.920000e+00,-1.342560e+00,-1.335874e+03
8.925000e+00,-1.345653e+00,-1.338953e+03
8.930000e+00,-1.348748e+00,-1.342033e+03
8.935000e+00,-1.351846e+00,-1.345117e+03
8.940000e+00,-1.354946e+00,-1.348203e+03
8.945000e+00,-1.358049e+00,-1.351291e+03
8.950000e+00,-1.361154e+00,-1.354382e+03
8.955000e+00,-1.364262e+00,-1.357476e+03
8.960000e+00,-1.367372e+00,-1.360572e+03
8.965000e+00,-1.370485e+00,-1.363670e+03
8.970000e+00,-1.373601e+00,-1.366771e+03
8.975000e+00,-1.376718e+00,-1.369875e+03
8.980000e+00,-1.379839e+00,-1.372981e+03
8.985000e+00,-1.382962e+00,-1.376090e+03
8.990000e+00,-1.386087e+00,-1.379201e+03
8.995000e+00,-1.389215e+00,-1.382315e+03
9.000000e+00,-1.392346e+00,-1.385431e+03
9.005000e+00,-1.395479e+00,-1.388550e+03
9.010000e+00,-1.398615e+00,-1.391671e+03
9.015000e+00,-1.401753e+00,-1.394795e+03
9.020000e+00,-1.404894e+00,-1.397921e+03
9.025000e+00,-1.408037e+00,-1.401050e+03
9.030000e+00,-1.411183e+00,-1.404182e+03
9.035000e+00,-1.414331e+00,-1.407316e+03
9.040000e+00,-1.417482e+00,-1.410452e+03
9.045000e+00,-1.420635e+00,-1.413591e+03
9.050000e+00,-1.423791e+00,-1.416733e+03
9.055000e+00,-1.426950e+00,-1.419877e+03
9.060000e+00,-1.430111e+00,-1.423024e+03
9.065000e+00,-1.433275e+00,-1.426173e+03
9.070000e+00,-1.436441e+00,-1.429325e+03
9.075000e+00,-1.439610e+00,-1.432480e+03
9.080000e+00,-1.442781e+00,-1.435637e+03
9.085000e+00,-1.445955e+00,-1.438796e+03
9.090000e+00,-1.449132e+00,-1.441958e+03
9.095000e+00,-1.452311e+00,-1.445123e+03
9.100000e+00,-1.455492e+00,-1.448290e+03
9.105000e+00,-1.458677e+00,-1.451460e+03
9.110000e+00,-1.461863e+00,-1.454632e+03
9.115000e+00,-1.465053e+00,-1.457807e+03
9.120000e+00,-1.468245e+00,-1.460985e+03
9.125000e+00,-1.471439e+00,-1.464165e+03
9.130000e+00,-1.474636e+00,-1.467348e+03
9.135000e+00,-1.477836e+00,-1.470533e+03
9.140000e+00,-1.481038e+00,-1.473721e+03
9.145000e+00,-1.484243e+00,-1.476912e+03
9.150000e+00,-1.487451e+00,-1.480105e+03
9.155000e+00,-1.490661e+00,-1.483300e+03
9.160000e+00,-1.493874e+00,-1.486499e+03
9.165000e+00,-1.497089e+00,-1.489699e+03
9.170000e+00,-1.500307e+00,-1.492903e+03
9.175000e+00,-1.503527e+00,-1.496109e+03
9.180000e+00,-1.506750e+00,-1.499317e+03
9.185000e+00,-1.509976e+00,-1.502529e+03
9.190000e+00,-1.513204e+00,-1.505743e+03
9.195000e+00,-1.516435e+00,-1.508959e+03
9.200000e+00,-1.519668e+00,-1.512178e+03
9.205000e+00,-1.522904e+00,-1.515400e+03
9.210000e+00,-1.526143e+00,-1.518624e+03
9.215000e+00,-1.529384e+00,-1.521851e+03
9.220000e+00,-1.532628e+00,-1.525080e+03
9.225000e+00,-1.535875e+00,-1.528312e+03
9.230000e+00,-1.539124e+00,-1.531547e+03
9.235000e+00,-1.542376e+00,-1.534784e+03
9.240000e+00,-1.545630e+00,-1.538024e+03
9.245000e+00,-1.548887e+00,-1.541267e+03
9.250000e+00,-1.552147e+00,-1.544512e+03
9.255000e+00,-1.555409e+00,-1.547760e+03
9.260000e+00,-1.558674e+00,-1.551011e+03
9.265000e+00,-1.561942e+00,-1.554264e+03
9.270000e+00,-1.565212e+00,-1.557519e+03
9.275000e+00,-1.568485e+00,-1.560778e+03
9.280000e+00,-1.571760e+00,-1.564039e+03
9.285000e+00,-1.575038e+00,-1.567302e+03
9.290000e+00,-1.578319e+00,-1.570569e+03
9.295000e+00,-1.581603e+00,-1.573838e+03
9.300000e+00,-1.584889e+00,-1.577109e+03
9.305000e+00,-1.588177e+00,-1.580383e+03
9.310000e+00,-1.591469e+00,-1.583660e+03
9.315000e+00,-1.594763e+00,-1.586940e+03
9.320000e+00,-1.598059e+00,-1.590222e+03
9.325000e+00,-1.601359e+00,-1.593507e+03
9.330000e+00,-1.604661e+00,-1.596794e+03
9.335000e+00,-1.607965e+00,-1.600084e+03
9.340000e+00,-1.611273e+00,-1.603377e+03
9.345000e+00,-1.614582e+00,-1.606673e+03
9.350000e+00,-1.617895e+00,-1.609971e+03
9.355000e+00,-1.621210e+00,-1.613272e+03
9.360000e+00,-1.624528e+00,-1.616575e+03
9.365000e+00,-1.627849e+00,-1.619881e+03
9.370000e+00,-1.631172e+00,-1.623190e+03
9.375000e+00,-1.634498e+00,-1.626502e+03
9.380000e+00,-1.637827e+00,-1.629816e+03
9.385000e+00,-1.641158e+00,-1.633133e+03
9.390000e+00,-1.644492e+00,-1.636452e+03
9.395000e+00,-1.647829e+00,-1.639774e+03
9.400000e+00,-1.651168e+00,-1.643099e+03
9.405000e+00,-1.654510e+00,-1.646427e+03
9.410000e+00,-1.657855e+00,-1.649757e+03
9.415000e+00,-1.661203e+00,-1.653090e+03
9.420000e+00,-1.664553e+00,-1.656426e+03
9.425000e+00,-1.667906e+00,-1.659764e+03
9.430000e+00,-1.671261e+00,-1.663105e+03
9.435000e+00,-1.674619e+00,-1.666449e+03
9.440000e+00,-1.677980e+00,-1.669795e+03
9.445000e+00,-1.681344e+00,-1.673145e+03
9.450000e+00,-1.684710e+00,-1.676497e+03
9.455000e+00,-1.688079e+00,-1.679851e+03
9.460000e+00,-1.691451e+00,-1.683208e+03
9.465000e+00,-1.694826e+00,-1.686568e+03
9.470000e+00,-1.698203e+00,-1.689931e+03
9.475000e+00,-1.701583e+00,-1.693297e+03
9.480000e+00,-1.704965e+00,-1.696665e+03
9.485000e+00,-1.708351e+00,-1.700036e+03
9.490000e+00,-1.711739e+00,-1.703409e+03
9.495000e+00,-1.715130e+00,-1.706785e+03
9.500000e+00,-1.718523e+00,-1.710164e+03
9.505000e+00,-1.721919e+00,-1.713546e+03
9.510000e+00,-1.725318e+00,-1.716931e+03
9.515000e+00,-1.728720e+00,-1.720318e+03
9.520000e+00,-1.732125e+00,-1.723708e+03
9.525000e+00,-1.735532e+00,-1.727101e+03
9.530000e+00,-1.738942e+00,-1.730496e+03
9.535000e+00,-1.742354e+00,-1.733894e+03
9.540000e+00,-1.745770e+00,-1.737295e+03
9.545000e+00,-1.749188e+00,-1.740699e+03
9.550000e+00,-1.752609e+00,-1.744105e+03
9.555000e+00,-1.756032e+00,-1.747514e+03
9.560000e+00,-1.759459e+00,-1.750926e+03
9.565000e+00,-1.762888e+00,-1.754341e+03
9.570000e+00,-1.766320e+00,-1.757758e+03
9.575000e+00,-1.769755e+00,-1.761179e+03
9.580000e+00,-1.773192e+00,-1.764602e+03
9.585000e+00,-1.776632e+00,-1.768027e+03
9.590000e+00,-1.780075e+00,-1.771456e+03
9.595000e+00,-1.783521e+00,-1.774887e+03
9.600000e+00,-1.786969e+00,-1.778321e+03
9.605000e+00,-1.790421e+00,-1.781758e+03
9.610000e+00,-1.793875e+00,-1.785197e+03
9.615000e+00,-1.797331e+00,-1.788640e+03
9.620000e+00,-1.800791e+00,-1.792085e+03
9.625000e+00,-1.804253e+00,-1.795533e+03
9.630000e+00,-1.807718e+00,-1.798983e+03
9.635000e+00,-1.811186e+00,-1.802437e+03
9.640000e+00,-1.814657e+00,-1.805893e+03
9.645000e+00,-1.818130e+00,-1.809352e+03
9.650000e+00,-1.821607e+00,-1.812814e+03
9.655000e+00,-1.825086e+00,-1.816278e+03
9.660000e+00,-1.828568e+00,-1.819746e+03
9.665000e+00,-1.832052e+00,-1.823216e+03
9.670000e+00,-1.835540e+00,-1.826689e+03
9.675000e+00,-1.839030e+00,-1.830165e+03
9.680000e+00,-1.842523e+00,-1.833643e+03
9.685000e+00,-1.846019e+00,-1.837125e+03
9.690000e+00,-1.849517e+00,-1.840609e+03
9.695000e+00,-1.853019e+00,-1.844096e+03
9.700000e+00,-1.856523e+00,-1.847586e+03
9.705000e+00,-1.860030e+00,-1.851079e+03
9.710000e+00,-1.863540e+00,-1.854574e+03
9.715000e+00,-1.867053e+00,-1.858072e+03
9.720000e+00,-1.870568e+00,-1.861573e+03
9.725000e+00,-1.874087e+00,-1.865077e+03
9.730000e+00,-1.877608e+00,-1.868584e+03
9.735000e+00,-1.881132e+00,-1.872094e+03
9.740000e+00,-1.884659e+00,-1.875606e+03
9.745000e+00,-1.888188e+00,-1.879121e+03
9.750000e+00,-1.891721e+00,-1.882639e+03
9.755000e+00,-1.895256e+00,-1.886160e+03
9.760000e+00,-1.898794e+00,-1.889684e+03
9.765000e+00,-1.902335e+00,-1.893211e+03
9.770000e+00,-1.905879e+00,-1.896740e+03
9.775000e+00,-1.909426e+00,-1.900272e+03
9.780000e+00,-1.912976e+00,-1.903808e+03
9.785000e+00,-1.916528e+00,-1.907346e+03
9.790000e+00,-1.920083e+00,-1.910886e+03
9.795000e+00,-1.923641e+00,-1.914430e+03
9.800000e+00,-1.927202e+00,-1.917977e+03
9.805000e+00,-1.930766e+00,-1.921526e+03
9.810000e+00,-1.934333e+00,-1.925078e+03
9.815000e+00,-1.937902e+00,-1.928634e+03
9.820000e+00,-1.941475e+00,-1.932192e+03
9.825000e+00,-1.945050e+00,-1.935752e+03
9.830000e+00,-1.948628e+00,-1.939316e+03
9.835000e+00,-1.952209e+00,-1.942883e+03
9.840000e+00,-1.955793e+00,-1.946452e+03
9.845000e+00,-1.959379e+00,-1.950025e+03
9.850000e+00,-1.962969e+00,-1.953600e+03
9.855000e+00,-1.966562e+00,-1.957178e+03
9.860000e+00,-1.970157e+00,-1.960759e+03
9.865000e+00,-1.973755e+00,-1.964343e+03
9.870000e+00,-1.977356e+00,-1.967930e+03
9.875000e+00,-1.980960e+00,-1.971520e+03
9.880000e+00,-1.984567e+00,-1.975112e+03
9.885000e+00,-1.988177e+00,-1.978708e+03
9.890000e+00,-1.991790e+00,-1.982306e+03
9.895000e+00,-1.995405e+00,-1.985907e+03
9.900000e+00,-1.999024e+00,-1.989512e+03
9.905000e+00,-2.002645e+00,-1.993119e+03
9.910000e+00,-2.006270e+00,-1.996729e+03
9.915000e+00,-2.009897e+00,-2.000342e+03
9.920000e+00,-2.013527e+00,-2.003957e+03
9.925000e+00,-2.017160e+00,-2.007576e+03
9.930000e+00,-2.020796e+00,-2.011198e+03
9.935000e+00,-2.024435e+00,-2.014822e+03
9.940000e+00,-2.028077e+00,-2.018450e+03
9.945000e+00,-2.031721e+00,-2.022080e+03
9.950000e+00,-2.035369e+00,-2.025714e+03
9.955000e+00,-2.039019e+00,-2.029350e+03
9.960000e+00,-2.042673e+00,-2.032989e+03
9.965000e+00,-2.046329e+00,-2.036632e+03
9.970000e+00,-2.049989e+00,-2.040277e+03
9.975000e+00,-2.053651e+00,-2.043925e+03
9.980000e+00,-2.057316e+00,-2.047576e+03
9.985000e+00,-2.060984e+00,-2.051230e+03
9.990000e+00,-2.064655e+00,-2.054886e+03
9.995000e+00,-2.068329e+00,-2.058546e+03
